timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
27.183485,-0.006657,-0.007310,-0.986553,0.002340,0.001329,-0.001898
27.199412,0.004860,-0.007894,-0.987154,0.001326,-0.001643,-0.002039
27.229355,0.003360,0.007093,-1.003174,-0.002828,-0.001631,-0.001010
27.246867,0.007167,-0.014511,-0.999379,-0.001212,0.000581,0.005744
27.279632,-0.003547,0.008257,-0.988543,0.001027,0.003829,0.000235
27.294898,0.001652,0.012808,-0.993085,0.001836,-0.004735,0.003899
27.324376,0.002745,-0.003585,-1.003700,0.002818,-0.008340,0.008992
27.352932,0.003964,0.004939,-1.005657,-0.001264,-0.000019,-0.001972
27.375811,-0.007959,0.000970,-1.002389,0.001151,0.007467,0.004850
27.401946,-0.011757,-0.010741,-0.996417,0.009107,-0.003602,0.002033
27.423262,0.000891,-0.000222,-1.009116,-0.004761,-0.004586,-0.002640
27.450191,-0.010146,0.004707,-1.002652,0.001224,-0.006686,0.001337
27.476515,0.002117,0.005135,-1.007778,0.002000,0.003345,0.003417
27.505297,0.006445,0.004045,-1.002358,0.000733,0.001862,-0.000318
27.517678,0.000191,-0.002473,-0.992396,-0.002682,0.004291,-0.001401
27.546940,-0.006394,0.001020,-1.004884,0.008238,-0.006100,-0.002625
27.575234,0.008955,-0.002014,-0.995431,0.001338,-0.000837,-0.002038
27.601070,0.005291,0.004559,-1.003427,0.000903,-0.000964,0.001631
27.628684,-0.005771,0.004359,-0.994010,0.001924,-0.001707,0.003846
27.653800,-0.004823,-0.001784,-0.991877,-0.004155,0.005658,0.000710
27.681963,-0.005653,0.008057,-0.998685,-0.006569,-0.002255,0.005143
27.695379,-0.002319,0.006635,-0.985931,-0.000929,-0.001135,-0.002843
27.723912,-0.004423,0.008944,-1.000866,0.006224,0.002516,0.003454
27.750192,-0.013126,-0.005210,-0.995920,0.002528,0.003970,-0.000305
27.777111,-0.009686,0.001694,-0.995401,0.006107,-0.000735,-0.001398
27.800396,0.008416,0.004337,-0.997246,0.006087,0.003030,0.000740
27.823548,-0.014585,-0.008234,-0.996270,0.000732,0.001724,-0.001386
27.854942,-0.002790,-0.001323,-0.997743,0.000828,0.007359,-0.003519
27.876519,-0.002072,0.001136,-0.999657,0.000618,-0.008425,-0.004093
27.897331,-0.005188,0.005211,-0.989253,-0.009089,-0.000204,0.003934
27.930445,-0.004794,0.004078,-1.005937,0.007856,0.002443,0.004135
27.950302,0.002012,-0.012117,-0.998653,0.001209,0.002609,-0.002250
27.981737,-0.012272,-0.003096,-0.998152,0.001949,0.002667,0.006049
28.001688,-0.000572,0.003516,-0.993320,-0.001778,-0.000423,0.000807
28.029659,-0.003989,-0.008868,-0.982813,0.006173,-0.006614,0.002525
28.046590,-0.002538,-0.007321,-0.997933,-0.006405,0.003731,0.000047
28.070066,0.001219,-0.003472,-1.003819,0.001302,-0.000119,0.004613
28.101855,-0.004149,0.002416,-0.996354,0.003829,0.001549,0.001457
28.129658,-0.004413,-0.006395,-1.000121,0.001215,-0.000634,0.000722
28.150101,0.000768,0.000758,-0.996302,-0.005599,-0.004343,-0.004184
28.171635,0.000817,-0.008026,-0.994201,-0.001520,-0.001275,-0.000772
28.195923,-0.000878,-0.007071,-1.005584,0.002548,-0.004859,-0.007773
28.223900,-0.000232,0.006866,-0.998246,-0.002553,0.003562,-0.004775
28.247781,-0.010141,0.000614,-0.998259,-0.002318,-0.000618,-0.009207
28.272819,-0.001890,0.003072,-1.007454,0.001861,-0.003749,0.002450
28.304121,-0.002091,0.006237,-1.001300,-0.008571,0.002059,0.002327
28.331490,-0.005239,0.002255,-0.995640,-0.006198,-0.003748,0.003464
28.349569,0.002898,0.003933,-1.004828,-0.000379,-0.002477,-0.004784
28.372681,-0.009303,0.001215,-1.001218,-0.000793,-0.001304,-0.001354
28.389909,-0.003363,-0.004187,-0.991591,0.002793,0.000623,0.001096
28.430426,0.005923,-0.010329,-1.009648,0.000143,-0.006037,0.001892
28.445822,0.004332,0.000691,-0.986432,-0.000767,0.000864,0.008026
28.470030,-0.006898,-0.001425,-0.993611,-0.004722,0.003085,-0.002591
28.500107,-0.009533,0.004160,-1.001813,-0.001361,0.002594,-0.002764
28.531827,-0.010574,-0.014270,-0.998380,0.001556,0.001745,0.001256
28.549232,0.000002,0.000449,-0.998741,-0.003796,0.007071,0.001473
28.594069,0.000820,0.009590,-0.989796,0.001298,-0.005242,-0.000789
28.595275,-0.001996,0.008814,-0.994777,0.004731,-0.002966,0.009717
28.627511,-0.006549,0.002220,-0.993672,0.006429,0.000680,-0.002636
28.651888,0.005335,-0.007518,-1.006237,-0.002270,-0.002679,-0.008378
28.679414,0.001118,0.001775,-1.000199,-0.005090,0.000308,-0.000957
28.696219,-0.001740,-0.001646,-1.002329,0.005077,0.008472,-0.001378
28.730221,-0.000070,-0.006937,-0.993551,0.004444,-0.003985,-0.001203
28.753275,0.002431,-0.008546,-0.999871,0.006066,0.004879,-0.006268
28.777104,0.002333,0.000757,-1.007681,0.000461,-0.000594,-0.005195
28.797825,-0.006130,-0.000173,-0.997556,-0.004984,0.003527,0.005997
28.820468,-0.003637,0.005349,-0.992829,0.002891,0.006399,0.000496
28.838543,-0.000568,0.004758,-0.999652,-0.004956,-0.008408,-0.000530
28.865372,-0.006509,0.003243,-0.996187,-0.001338,0.001456,-0.002650
28.904771,0.004599,-0.000177,-1.002588,0.007251,-0.004982,0.000036
28.925466,-0.018616,-0.008200,-1.001302,-0.002158,0.004251,0.005611
28.948068,-0.006906,-0.003821,-0.996982,-0.006264,0.001403,0.001364
28.969699,0.010581,-0.003487,-0.994050,0.004032,0.000793,0.001667
28.996891,-0.007855,0.000454,-0.994508,0.001600,-0.006591,-0.000628
29.026799,-0.001941,-0.002468,-0.988220,0.004571,0.005328,-0.006007
29.047346,-0.004647,0.009947,-1.005124,0.000183,0.001274,-0.002476
29.077928,-0.001803,-0.008825,-0.997672,-0.000089,0.000157,-0.003677
29.100924,-0.008124,-0.001861,-1.009542,-0.004230,-0.002641,-0.003382
29.126807,-0.006208,-0.001449,-1.008166,0.001533,0.002556,-0.002987
29.150968,-0.000555,0.006251,-0.990868,0.002226,-0.003047,0.002078
29.176047,-0.011088,-0.002219,-0.990165,0.005855,-0.003316,-0.005343
29.197566,0.003172,0.011743,-1.009104,-0.000205,0.000651,-0.002442
29.229445,-0.015301,0.000325,-0.993441,-0.001905,0.001084,0.001691
29.253063,0.001104,-0.001074,-0.978404,-0.001168,0.001256,-0.000958
29.270178,-0.000350,0.001305,-1.000135,0.002377,0.000971,-0.003313
29.305307,0.000644,0.005678,-0.995515,0.004892,0.001922,-0.004269
29.328331,0.001678,-0.006734,-0.987871,-0.009125,0.004379,0.004391
29.348863,0.004425,-0.002522,-1.006632,0.003325,-0.001986,-0.000894
29.378786,0.010241,-0.003313,-0.993208,-0.003626,-0.003998,-0.001717
29.406363,-0.009576,-0.013938,-0.991021,0.004190,-0.006755,0.000981
29.424734,0.004003,0.000654,-0.995615,-0.001918,-0.001890,0.000066
29.450536,-0.008531,0.006326,-0.994488,-0.001283,-0.002356,-0.000099
29.473235,-0.005885,-0.006222,-0.992799,0.008020,-0.004851,0.003927
29.500531,0.003539,0.003164,-1.000877,0.008189,0.002355,0.007197
29.524713,0.015574,0.005048,-0.990012,0.005891,-0.000182,0.005132
29.556516,0.001270,0.003604,-0.995184,0.000638,0.001544,0.000158
29.574484,-0.006154,0.004347,-0.991612,0.003556,0.001813,-0.001744
29.595005,0.005917,0.011893,-1.006090,0.004307,-0.000665,-0.000044
29.623771,-0.001964,-0.003577,-1.000789,-0.002812,-0.000318,-0.004294
29.646974,0.002208,0.010761,-1.005915,0.002525,0.004543,0.001239
29.669531,0.003664,0.004695,-0.997095,-0.002966,-0.004174,0.002611
29.697332,0.007851,-0.006637,-0.999679,-0.007092,-0.006331,-0.006559
29.728195,-0.001205,-0.000784,-1.001874,-0.001881,-0.000547,0.000351
29.750294,0.006104,-0.002566,-1.004290,0.002492,0.000756,-0.002133
29.765421,-0.004179,0.007956,-0.998564,0.003567,-0.001374,-0.000940
29.802577,-0.004837,-0.004415,-1.004946,0.001224,0.001245,-0.000151
29.822357,-0.003406,0.006438,-0.992742,-0.003685,0.000902,-0.002457
29.843331,-0.001034,0.000223,-1.002494,0.006900,0.003972,0.003183
29.863133,-0.005808,-0.003665,-0.992976,-0.004231,-0.001147,-0.002631
29.903361,0.004303,0.002283,-0.994368,0.007925,0.000033,0.005821
29.921500,0.007494,-0.001677,-1.004508,0.003182,0.006714,0.002426
29.956452,0.002258,0.004356,-0.990900,0.002668,0.000600,0.000458
29.980219,-0.003814,-0.000176,-0.998068,-0.001858,0.002458,-0.000937
30.003111,0.008214,-0.003852,-0.996387,-0.002513,0.004045,-0.006932
30.022686,0.003903,-0.001285,-1.003237,0.002184,-0.001499,0.002927
30.053426,-0.017425,0.002499,-1.003404,0.011541,-0.000910,0.001664
30.073798,-0.007573,-0.004881,-1.008311,-0.000612,0.007954,-0.004161
30.102954,-0.013295,0.015802,-0.997223,0.004729,-0.002233,-0.003428
30.119901,0.002358,0.008149,-0.999993,0.006484,0.005839,-0.004782
30.150101,-0.012374,-0.002664,-0.996442,-0.002494,0.006458,0.004608
30.173484,-0.001652,-0.009144,-1.000390,0.011852,-0.001335,0.006382
30.191847,-0.001544,0.001542,-1.002828,-0.008114,0.000283,-0.001000
30.230386,0.013149,-0.000487,-0.995944,-0.000958,0.002385,0.002279
30.249004,0.001135,-0.007441,-1.001221,-0.001113,-0.002007,0.001977
30.278598,0.005120,-0.001742,-0.992219,-0.002589,-0.001252,-0.001150
30.301579,-0.012963,0.013775,-0.996406,-0.003560,0.001422,-0.008477
30.324848,-0.007179,0.002644,-1.003254,0.003788,0.001482,-0.002010
30.344465,-0.005387,-0.008492,-0.990647,0.000131,0.000110,0.002844
30.379071,-0.005770,0.010675,-0.996468,-0.002785,0.000929,0.000402
30.399394,-0.010575,0.001254,-0.996806,-0.002330,-0.000252,-0.000044
30.422087,0.001249,-0.003104,-0.991431,-0.005297,0.002788,-0.002009
30.451296,-0.014668,0.006056,-1.004581,-0.003647,0.002496,-0.003429
30.470700,0.001543,0.005562,-0.995725,0.004730,0.002831,-0.003896
30.497457,0.003434,0.006298,-0.997428,0.000152,0.002956,0.000754
30.522620,0.006450,-0.002025,-1.007976,-0.004510,-0.001635,0.002120
30.551966,-0.002927,-0.003319,-0.999528,-0.002378,0.002517,0.000160
30.569830,0.003288,0.004332,-0.996197,0.007209,0.000953,-0.006087
30.602647,0.003280,-0.010779,-1.000006,-0.002100,-0.007507,-0.008270
30.627481,-0.006451,-0.002706,-1.001744,-0.001646,0.000262,0.005145
30.648841,-0.003721,-0.008116,-0.987970,-0.001984,-0.001889,0.002999
30.678594,-0.005673,0.009218,-1.011806,-0.001548,-0.001717,0.005503
30.702741,0.002604,-0.004056,-1.007601,0.000801,0.001863,-0.002366
30.722732,-0.013934,0.000165,-0.991929,0.005419,-0.000946,-0.002096
30.753569,-0.006788,-0.001422,-0.990843,-0.009515,0.003367,-0.003895
30.771526,0.001695,0.010976,-0.991144,-0.000017,0.004735,0.001704
30.801605,0.003349,0.009336,-1.003227,-0.001645,0.001035,-0.000695
30.831737,0.001261,0.000633,-0.993289,-0.000921,-0.002243,0.009153
30.852107,-0.010733,-0.001372,-0.993106,0.002439,0.002055,-0.008178
30.872003,0.004037,0.008488,-0.993591,-0.004295,0.005881,0.006626
30.906102,-0.008894,-0.005541,-0.991561,0.001028,0.006756,0.000983
30.927217,-0.007433,-0.001645,-0.999613,0.004257,0.000776,-0.002103
30.951205,0.010940,-0.000951,-0.998991,0.007655,0.003042,0.005149
30.977099,0.003530,0.002432,-0.998919,-0.004459,0.002973,-0.008069
31.003734,-0.011810,0.003812,-0.998235,0.002546,0.001151,0.001425
31.023302,-0.010038,-0.003051,-0.995507,-0.000553,-0.004001,0.004225
31.045803,-0.004632,-0.002588,-0.993614,-0.002449,0.002188,-0.003638
31.080628,0.001522,0.006851,-0.994475,-0.004735,-0.002194,-0.001875
31.098151,-0.005516,0.004013,-0.995100,0.004051,-0.005402,0.002245
31.120822,0.002482,0.007516,-0.995299,-0.009555,-0.002668,0.001496
31.150144,-0.012140,-0.019044,-0.992968,-0.000014,0.003070,-0.001820
31.180730,-0.008906,-0.002141,-1.004954,-0.000763,0.000553,0.000723
31.199735,-0.000011,-0.003913,-1.005208,-0.003772,0.004246,-0.001989
31.225237,-0.007399,-0.005662,-1.001039,0.003306,0.003891,0.006914
31.249176,-0.006328,-0.009244,-0.988512,0.000924,-0.001385,-0.004093
31.274479,0.003034,-0.002519,-0.998639,-0.000155,-0.003329,0.001510
31.306806,-0.001328,0.002008,-1.000060,0.004936,-0.007374,0.001623
31.322629,-0.003752,0.010013,-0.997149,-0.003693,-0.007983,-0.003578
31.355669,-0.007164,-0.015607,-1.006358,0.005367,-0.002073,-0.002656
31.378596,0.000633,-0.012104,-1.006483,0.003411,-0.004433,0.001755
31.398740,-0.001427,0.005739,-0.994824,0.004893,-0.000883,-0.004540
31.423923,-0.010452,0.001047,-1.002764,-0.001544,0.001922,0.002619
31.453837,-0.005396,-0.000859,-1.002019,-0.004382,0.001722,-0.007374
31.483135,-0.001345,-0.003171,-1.000672,0.001093,0.002330,-0.005207
31.500136,0.001663,0.008920,-0.998557,0.005836,-0.001897,0.000919
31.519395,0.004865,-0.002087,-1.004003,-0.003751,0.003555,0.009405
31.546940,0.004192,-0.007800,-1.004463,-0.000129,0.003365,0.009247
31.573923,-0.000801,-0.003958,-0.988939,0.007436,0.001436,-0.000061
31.596540,-0.001266,-0.004578,-0.991611,-0.000785,0.004114,-0.002373
31.629291,-0.004557,-0.008318,-1.006922,0.001164,0.000089,-0.005001
31.646271,-0.008094,0.004034,-1.007560,0.001400,-0.006978,0.006628
31.673797,-0.008873,0.012419,-0.995070,-0.001662,-0.002698,0.000396
31.706776,0.002251,0.009189,-1.002336,-0.004894,0.003296,-0.008611
31.728509,-0.004424,-0.000049,-0.998916,-0.005979,-0.006940,0.005440
31.757256,-0.001530,0.000540,-1.004593,0.005252,-0.001461,0.005654
31.776774,0.001203,0.003829,-0.990301,0.000161,-0.002393,-0.006368
31.800818,-0.007561,-0.009092,-1.002789,-0.005212,0.002395,0.004484
31.830782,0.001725,0.003997,-0.995746,0.002431,-0.000328,-0.004183
31.850279,-0.011025,0.002139,-0.989717,0.002438,-0.002497,0.000634
31.875383,0.003428,-0.002572,-1.006209,-0.000642,-0.001871,-0.005254
31.904748,0.000436,-0.005402,-0.997553,0.001498,-0.004081,-0.009174
31.928507,0.004885,-0.013058,-1.005312,-0.005837,0.002777,-0.005155
31.948764,-0.000536,0.005510,-0.999299,0.007099,-0.003799,-0.001911
31.969753,0.003890,-0.007323,-1.002557,-0.004059,0.002847,0.002081
31.995769,-0.004549,-0.008354,-0.992190,0.006791,-0.000316,-0.000128
32.025596,-0.007430,-0.005372,-0.997454,0.003119,0.002027,-0.000136
32.047454,0.008766,0.004684,-1.005441,0.003713,-0.003812,0.001771
32.074211,-0.007647,-0.002937,-0.992685,-0.001948,-0.000612,0.002516
32.096761,0.001803,-0.002954,-1.006595,-0.006513,-0.009023,0.007457
32.122429,-0.006505,-0.004152,-1.009931,-0.007151,0.000864,0.004734
32.153560,-0.001914,-0.015744,-0.989148,-0.003026,0.003572,-0.003976
32.176707,0.001932,-0.002026,-0.998873,0.000063,-0.002946,0.007611
32.193225,0.003795,-0.007386,-0.989181,0.004693,-0.003306,-0.000880
32.221301,0.002147,-0.002015,-0.997803,-0.007635,0.001088,0.003088
32.244392,0.009146,0.001430,-1.006061,0.001150,-0.006770,-0.000141
32.274224,0.005446,-0.001259,-0.995470,-0.000578,-0.001906,0.001596
32.303747,-0.003871,0.007884,-1.001822,-0.000680,0.002107,-0.005462
32.327702,0.003599,0.006744,-0.999231,-0.000011,-0.002867,0.004200
32.353279,0.007876,-0.007142,-0.993246,0.004320,0.005980,0.004554
32.375352,-0.000930,-0.004077,-0.998746,-0.000081,0.003274,-0.000750
32.399808,-0.012081,-0.002475,-0.995369,-0.004183,-0.000253,-0.006732
32.435350,0.001951,0.004259,-0.999026,0.001824,-0.003150,0.002057
32.451394,0.003122,0.004832,-0.996240,0.001932,-0.004594,0.001463
32.481062,0.000856,0.002523,-0.995496,-0.000701,0.002453,0.004912
32.495353,-0.008899,0.010804,-0.992572,0.005360,0.002362,0.002960
32.522558,-0.000281,0.008946,-0.989773,0.002536,0.000841,-0.001124
32.549639,0.002057,-0.001430,-0.997552,0.004165,0.005405,0.003262
32.578298,-0.000195,-0.006954,-0.988955,0.002179,0.009791,-0.004512
32.596117,-0.013019,-0.010042,-1.003671,-0.005426,0.008741,0.000513
32.620625,-0.005815,-0.009730,-1.003308,0.008662,-0.005284,-0.004104
32.645476,-0.001395,-0.003652,-0.993221,0.001544,0.004364,0.000592
32.677943,0.002417,-0.005184,-1.004234,0.001337,0.007529,-0.003140
32.697633,0.003387,-0.006428,-1.000875,0.006478,0.002598,0.001841
32.727213,-0.003481,0.010084,-1.002189,0.000207,-0.011710,-0.005286
32.748636,-0.004607,-0.011182,-0.996937,0.004269,-0.003131,-0.006373
32.777696,-0.004963,-0.008090,-0.991771,-0.003228,-0.000856,0.003938
32.805482,-0.001719,-0.004019,-1.003555,-0.000724,0.003951,0.000697
32.820195,0.003009,-0.001567,-1.007899,-0.003932,-0.004802,0.001667
32.848624,0.004308,0.006522,-0.991794,-0.004976,-0.004358,-0.002549
32.872382,-0.000204,0.010013,-0.995464,0.007859,-0.006413,0.001928
32.898762,-0.000711,0.007558,-0.983560,-0.003451,0.002856,0.005981
32.930949,0.000715,0.007624,-1.006812,-0.003520,-0.000606,0.001271
32.959930,-0.000701,-0.002035,-0.997339,-0.000532,-0.002627,0.000525
32.978842,-0.014392,-0.006718,-0.998893,-0.000909,0.000935,0.004732
33.000172,-0.010032,-0.001962,-0.993785,0.002665,-0.001357,-0.006328
33.022096,-0.007505,0.012385,-0.999423,-0.000939,0.005159,0.003949
33.048639,0.001552,-0.004218,-0.994347,0.003783,-0.004616,0.001716
33.074331,-0.009864,0.002310,-1.002685,0.002106,-0.003404,-0.000864
33.100144,0.002613,-0.005307,-1.007298,-0.006371,0.003504,-0.002705
33.124058,0.008220,-0.010261,-1.008575,-0.004128,0.003521,-0.000949
33.146560,-0.004073,0.003236,-1.010219,0.006082,0.005754,-0.002916
33.170296,-0.006809,-0.003334,-1.013018,-0.002519,0.000916,-0.000162
33.203136,-0.009956,0.007981,-0.992883,-0.005525,0.004461,0.006096
33.226721,0.002182,0.000863,-0.997198,0.002092,0.001929,-0.002457
33.249209,0.003038,0.002385,-1.004768,0.003747,-0.000159,-0.004857
33.273131,-0.001880,-0.014179,-1.001582,-0.004060,0.000092,-0.000693
33.301556,-0.003821,0.000003,-1.003063,-0.001208,-0.004181,-0.000004
33.321002,0.006668,-0.002327,-1.002453,0.006542,0.000931,-0.008117
33.351060,-0.005928,0.004818,-0.998881,0.000861,0.001435,0.009039
33.375373,-0.012737,-0.004435,-1.000297,-0.002255,-0.004870,-0.001242
33.403612,-0.009943,0.001420,-0.994687,0.004176,0.005826,-0.003403
33.424782,-0.004053,-0.003141,-0.995297,-0.002321,-0.003482,0.005580
33.454329,0.013428,-0.005392,-0.994237,-0.002970,0.010208,0.009450
33.478249,-0.012566,-0.004553,-0.992563,-0.008737,0.005207,0.002679
33.505594,0.002161,0.000087,-0.993213,0.003543,0.001504,0.000363
33.526353,0.000041,-0.000929,-1.009064,0.002842,-0.003767,-0.003120
33.551212,0.005793,-0.005119,-0.993629,-0.000643,-0.000517,0.001444
33.575148,-0.002797,0.009243,-0.997343,0.000600,0.002312,-0.000448
33.599050,0.001898,-0.002127,-1.011082,0.004760,-0.002077,-0.001144
33.619272,0.000919,0.004416,-1.000458,-0.004481,-0.000969,-0.000435
33.651720,-0.005842,-0.001651,-0.994914,0.003290,0.007123,-0.000439
33.676042,-0.004676,0.001651,-0.987409,-0.001826,-0.009736,-0.001161
33.698906,-0.010143,0.000123,-0.997527,0.000045,-0.001904,-0.004053
33.722743,0.004056,0.000364,-0.994776,-0.011263,-0.003434,-0.002012
33.747941,0.000320,-0.005054,-0.996036,-0.000956,-0.003065,0.000759
33.766811,-0.006126,-0.004549,-1.004699,-0.002992,0.003376,-0.002778
33.801675,0.000053,0.000419,-0.995347,-0.004060,0.005597,-0.002418
33.827484,-0.005027,0.000674,-0.996780,-0.000151,0.001672,0.004480
33.854252,0.004826,0.006650,-1.001033,-0.005266,-0.004840,-0.000945
33.864429,-0.004458,-0.003253,-1.005975,0.007468,-0.001656,0.006829
33.908488,-0.000213,0.001877,-1.006152,0.000203,-0.001648,0.006328
33.921717,0.004225,0.003738,-0.997090,-0.001053,0.000194,-0.000425
33.950829,-0.006524,-0.001331,-0.991943,-0.004978,-0.003023,-0.005539
33.974793,0.005880,0.003707,-1.007879,0.003633,0.001803,-0.003952
34.000179,-0.010141,-0.012188,-1.006892,0.005904,0.001978,0.000614
34.019518,-0.003754,0.008994,-0.997188,0.003255,0.003962,-0.001962
34.049722,-0.002935,-0.005021,-0.990082,-0.001808,-0.000224,-0.002083
34.069059,-0.005620,0.001840,-1.003103,-0.001435,-0.000796,-0.002035
34.103890,0.001039,0.007329,-1.010094,0.001404,-0.001514,-0.003902
34.114061,-0.002439,-0.002263,-1.006502,-0.003441,-0.005613,0.000127
34.153108,-0.018899,0.001838,-0.990788,0.000037,0.009946,0.001459
34.172625,0.000286,0.001165,-0.987109,0.004051,-0.004629,-0.000996
34.205986,-0.002144,0.007500,-1.003210,-0.004564,-0.000509,-0.001955
34.220473,-0.003014,-0.005732,-0.989814,-0.000496,-0.002709,0.001964
34.246745,-0.003539,0.000935,-0.991678,-0.001878,-0.006382,-0.004367
34.274745,0.000143,-0.000161,-0.998053,0.004197,-0.001724,0.009987
34.302642,0.007378,-0.008088,-1.000334,0.000875,0.000032,0.003246
34.326768,0.003157,-0.005119,-0.992570,0.003557,-0.001274,0.008918
34.353672,-0.009071,-0.004368,-0.991311,0.003635,-0.004584,-0.008370
34.378414,-0.012330,-0.007269,-0.999066,-0.002550,0.002000,0.003981
34.400050,-0.000062,-0.005682,-1.010650,-0.001241,-0.000338,-0.002023
34.423331,-0.006670,0.001928,-1.004058,0.000297,0.003670,-0.004117
34.453423,-0.000779,0.007755,-1.002450,-0.002396,0.002190,-0.007840
34.475959,0.001820,0.002728,-0.998385,0.001702,-0.000767,0.004052
34.500449,0.000006,0.000198,-0.995113,-0.009100,-0.011668,-0.003284
34.527732,-0.004947,-0.001296,-1.006865,0.005504,0.001374,-0.006802
34.541488,0.005536,-0.001883,-1.002989,-0.008290,0.001834,-0.001600
34.576319,-0.006117,-0.004192,-1.007416,0.001041,-0.002823,-0.003744
34.599626,0.010179,-0.005455,-0.986685,0.005752,-0.005820,0.002068
34.630821,-0.003303,0.000239,-0.998291,0.002833,0.002177,0.008440
34.650578,0.003397,-0.002379,-0.998825,-0.000921,0.002173,0.006699
34.675967,-0.001339,0.001975,-0.992688,0.007071,0.002082,0.001025
34.706793,-0.007509,-0.004938,-0.983134,0.003575,-0.007752,0.003499
34.721225,-0.013670,-0.007270,-0.996031,-0.002899,0.005957,0.001722
34.755799,0.002795,-0.001515,-0.995524,0.000728,0.002000,-0.000133
34.776264,0.004299,-0.002870,-1.000874,0.002687,-0.003381,0.000453
34.791953,-0.000046,-0.006266,-1.008307,-0.010113,0.001311,0.001740
34.821551,-0.007980,0.014339,-0.996002,0.003069,-0.005004,0.003191
34.849091,0.003500,0.010729,-0.993310,-0.004889,-0.000513,0.001033
34.870139,-0.003219,0.004632,-1.002567,0.000709,0.000522,-0.002262
34.893916,0.007358,0.000241,-1.001392,0.006265,0.006474,0.003715
34.927466,0.001668,-0.005339,-0.987122,-0.003749,0.004789,0.002923
34.948497,0.003622,-0.000758,-1.000285,-0.003166,0.009527,-0.001030
34.975232,-0.007715,0.000258,-0.990180,0.008073,-0.001134,-0.002344
